Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1667363040.3152997,0,15840,0,GPS1_Frame,42.33677166666666,-71.087185,7.4,328055.12437946885,4689278.433969066,19,T
1667363041.3153584,0,15841,0,GPS1_Frame,42.33671833333333,-71.08727499999999,7.2,328047.564391241,4689272.693704767,19,T
1667363042.3151813,0,15842,0,GPS1_Frame,42.33667,-71.08736333333334,8.2,328040.1553273456,4689267.5052896105,19,T
1667363043.3123548,0,15843,0,GPS1_Frame,42.336623333333335,-71.08744,8.5,328033.71195231343,4689262.478358241,19,T
1667363044.3144119,0,15844,0,GPS1_Frame,42.33658999999999,-71.08749333333334,8.7,328029.22722863714,4689258.884807287,19,T
1667363045.315407,0,15845,0,GPS1_Frame,42.336571666666664,-71.08752166666667,8.8,328026.8430135924,4689256.90633299,19,T
1667363046.317136,0,15846,0,GPS1_Frame,42.33656666666668,-71.08753000000002,8.9,328026.1428426201,4689256.367974957,19,T
1667363047.3175745,0,15847,0,GPS1_Frame,42.33656666666668,-71.08753166666668,8.9,328026.00553437753,4689256.371345718,19,T
1667363048.3166244,0,15848,0,GPS1_Frame,42.33656666666668,-71.08753166666668,8.9,328026.00553437753,4689256.371345718,19,T
1667363049.3179426,0,15849,0,GPS1_Frame,42.33656666666668,-71.08753166666668,8.9,328026.00553437753,4689256.371345718,19,T
1667363050.3176289,0,15850,0,GPS1_Frame,42.33656666666668,-71.08753166666668,8.9,328026.00553437753,4689256.371345718,19,T
1667363051.3208632,0,15851,0,GPS1_Frame,42.33656666666668,-71.08753166666668,8.9,328026.00553437753,4689256.371345718,19,T
1667363052.3221982,0,15852,0,GPS1_Frame,42.33656666666668,-71.08753166666668,8.9,328026.00553437753,4689256.371345718,19,T
1667363053.324804,0,15853,0,GPS1_Frame,42.33656666666668,-71.08753166666668,8.9,328026.00553437753,4689256.371345718,19,T
1667363054.3179576,0,15854,0,GPS1_Frame,42.33656666666668,-71.08753166666668,8.9,328026.00553437753,4689256.371345718,19,T
1667363055.3242111,0,15855,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.0,328026.00553437753,4689256.371345718,19,T
1667363056.3169448,0,15856,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.0,328026.00553437753,4689256.371345718,19,T
1667363057.3177047,0,15857,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.0,328026.00553437753,4689256.371345718,19,T
1667363058.3190372,0,15858,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.0,328026.00553437753,4689256.371345718,19,T
1667363059.317582,0,15859,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.0,328026.00553437753,4689256.371345718,19,T
1667363060.3168938,0,15860,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.0,328026.00553437753,4689256.371345718,19,T
1667363061.324288,0,15861,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.0,328026.00553437753,4689256.371345718,19,T
1667363062.3246617,0,15862,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.0,328026.00553437753,4689256.371345718,19,T
1667363063.32472,0,15863,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.0,328026.00553437753,4689256.371345718,19,T
1667363064.3245456,0,15864,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.0,328026.00553437753,4689256.371345718,19,T
1667363065.324313,0,15865,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.1,328026.00553437753,4689256.371345718,19,T
1667363066.3247395,0,15866,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.1,328026.00553437753,4689256.371345718,19,T
1667363067.3250215,0,15867,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.1,328026.00553437753,4689256.371345718,19,T
1667363068.3176072,0,15868,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.1,328026.00553437753,4689256.371345718,19,T
1667363069.3245995,0,15869,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.1,328026.00553437753,4689256.371345718,19,T
1667363070.325688,0,15870,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.1,328026.00553437753,4689256.371345718,19,T
1667363071.3249168,0,15871,0,GPS1_Frame,42.33656666666668,-71.08753166666668,9.1,328026.00553437753,4689256.371345718,19,T
1667363072.3177898,0,15872,0,GPS1_Frame,42.33656833333333,-71.08753333333334,8.7,328025.8727694114,4689256.559787075,19,T
1667363073.3181443,0,15873,0,GPS1_Frame,42.33656500000001,-71.08754333333333,8.4,328025.039833377,4689256.209870513,19,T
1667363074.3188636,0,15874,0,GPS1_Frame,42.336553333333335,-71.08756833333334,8.2,328022.9484062028,4689254.96493833,19,T
1667363075.3190498,0,15875,0,GPS1_Frame,42.33653166666666,-71.08760666666667,8.7,328019.73125128413,4689252.636550136,19,T
1667363076.3184893,0,15876,0,GPS1_Frame,42.33649833333334,-71.08764833333333,9.1,328016.20767282567,4689249.01941108,19,T
1667363077.3179057,0,15877,0,GPS1_Frame,42.336455,-71.08768666666666,9.3,328012.93144611234,4689244.285108098,19,T
1667363078.319114,0,15878,0,GPS1_Frame,42.33640166666667,-71.08771166666666,9.4,328010.7264219032,4689238.413414487,19,T
1667363079.3178601,0,15879,0,GPS1_Frame,42.33634000000001,-71.08771666666665,9.7,328010.1463807219,4689231.575915658,19,T
1667363080.3174639,0,15880,0,GPS1_Frame,42.33627666666666,-71.08769666666666,9.9,328011.6214284207,4689224.502780646,19,T
1667363081.3205032,0,15881,0,GPS1_Frame,42.336211666666664,-71.087655,10.0,328014.87695331895,4689217.200752853,19,T
1667363082.3220012,0,15882,0,GPS1_Frame,42.336145,-71.08759666666667,10.3,328019.50103371986,4689209.679947515,19,T
1667363083.327298,0,15883,0,GPS1_Frame,42.336075,-71.08753000000002,10.6,328024.8025845908,4689201.772150634,19,T
1667363084.3193312,0,15884,0,GPS1_Frame,42.33600333333334,-71.08745833333333,10.6,328030.5115332372,4689193.669175707,19,T
1667363085.3211277,0,15885,0,GPS1_Frame,42.33593000000001,-71.08738666666666,11.3,328036.2159526505,4689185.381135338,19,T
1667363086.3210704,0,15886,0,GPS1_Frame,42.33586333333332,-71.08731999999999,11.8,328041.5266276947,4689177.843493631,19,T
1667363087.320884,0,15887,0,GPS1_Frame,42.33580666666667,-71.08726499999999,12.2,328045.9034008892,4689171.4398719985,19,T
1667363088.3213854,0,15888,0,GPS1_Frame,42.33576,-71.087225,12.7,328049.0716474035,4689166.177009023,19,T
1667363089.3215878,0,15889,0,GPS1_Frame,42.33571499999999,-71.08720666666666,13.1,328050.4594101012,4689161.143030946,19,T
1667363090.3216357,0,15890,0,GPS1_Frame,42.33567333333334,-71.08721833333335,13.4,328049.3846765875,4689156.539858352,19,T
1667363091.3215744,0,15891,0,GPS1_Frame,42.33563666666667,-71.08725666666666,13.6,328046.12660522223,4689152.545822176,19,T
1667363092.320735,0,15892,0,GPS1_Frame,42.335605,-71.08731833333333,13.8,328040.95981355046,4689149.154184548,19,T
1667363093.3211253,0,15893,0,GPS1_Frame,42.33557166666666,-71.08739666666666,13.9,328034.4153698535,4689145.611185217,19,T
1667363094.3224568,0,15894,0,GPS1_Frame,42.33553333333332,-71.08748666666666,14.0,328026.8961167224,4689141.53657479,19,T
1667363095.3209488,0,15895,0,GPS1_Frame,42.33548666666667,-71.08758666666665,14.3,328018.5302746482,4689136.556844338,19,T
1667363096.319376,0,15896,0,GPS1_Frame,42.335429999999995,-71.08769666666666,14.2,328009.3132950431,4689130.486926196,19,T
1667363097.3204484,0,15897,0,GPS1_Frame,42.33537333333334,-71.08781666666667,14.3,327999.2724341798,4689124.4372469615,19,T
1667363098.3176808,0,15898,0,GPS1_Frame,42.33531500000001,-71.08794333333334,14.4,327988.677767701,4689118.215996722,19,T
1667363099.3169887,0,15899,0,GPS1_Frame,42.33525500000001,-71.08807,14.4,327978.078537671,4689111.809691431,19,T
1667363100.3249552,0,15900,0,GPS1_Frame,42.335195000000006,-71.08819833333334,14.5,327967.34197664866,4689105.4067734815,19,T
1667363101.3201761,0,15901,0,GPS1_Frame,42.33513333333334,-71.088325,14.5,327956.7381620996,4689098.815428868,19,T
1667363102.3181996,0,15902,0,GPS1_Frame,42.335076666666666,-71.088445,14.5,327946.6972086743,4689092.765822566,19,T
1667363103.3211334,0,15903,0,GPS1_Frame,42.33502666666667,-71.08854833333334,14.5,327938.04753519216,4689087.4227884505,19,T
1667363104.3210175,0,15904,0,GPS1_Frame,42.334986666666666,-71.08863166666667,14.5,327931.0728620625,4689083.149717602,19,T
1667363105.3213754,0,15905,0,GPS1_Frame,42.33495166666667,-71.08870166666668,14.6,327925.21031156415,4689079.404884005,19,T
1667363106.320853,0,15906,0,GPS1_Frame,42.334920000000004,-71.08876833333335,14.6,327919.6314700448,4689076.02345079,19,T
1667363107.3210683,0,15907,0,GPS1_Frame,42.334888333333346,-71.08883333333333,14.7,327914.18993494904,4689072.638649027,19,T
1667363108.3204954,0,15908,0,GPS1_Frame,42.33485333333333,-71.08890833333332,14.7,327907.91543037933,4689068.903947975,19,T
1667363109.3212564,0,15909,0,GPS1_Frame,42.33481166666667,-71.08898833333333,14.7,327901.21079761983,4689064.439089382,19,T
1667363110.321587,0,15910,0,GPS1_Frame,42.334761666666665,-71.08906999999998,14.7,327894.3461117083,4689059.052257387,19,T
1667363111.3243206,0,15911,0,GPS1_Frame,42.33471,-71.08914999999999,14.9,327887.61418088037,4689053.476987925,19,T
1667363112.3215578,0,15912,0,GPS1_Frame,42.33466666666667,-71.08922333333334,14.9,327881.4542229689,4689048.813583557,19,T
1667363113.320079,0,15913,0,GPS1_Frame,42.33462833333333,-71.08926166666666,16.6,327878.19145975984,4689044.63455123,19,T
1667363114.3210113,0,15914,0,GPS1_Frame,42.334615,-71.08929833333333,16.5,327875.13420958247,4689043.228205172,19,T
1667363115.321349,0,15915,0,GPS1_Frame,42.33461333333333,-71.08931666666666,16.6,327873.6192249829,4689043.0802443195,19,T
1667363116.320433,0,15916,0,GPS1_Frame,42.334615,-71.08931833333332,17.0,327873.48645946407,4689043.268688508,19,T
1667363117.3214357,0,15917,0,GPS1_Frame,42.334615,-71.08931833333332,17.0,327873.48645946407,4689043.268688508,19,T
1667363118.3220246,0,15918,0,GPS1_Frame,42.334615,-71.08931833333332,17.0,327873.48645946407,4689043.268688508,19,T
1667363119.321261,0,15919,0,GPS1_Frame,42.334615,-71.08931833333332,17.0,327873.48645946407,4689043.268688508,19,T
1667363120.320558,0,15920,0,GPS1_Frame,42.334615,-71.08931833333332,17.0,327873.48645946407,4689043.268688508,19,T
1667363121.3203945,0,15921,0,GPS1_Frame,42.334615,-71.08931833333332,17.0,327873.48645946407,4689043.268688508,19,T
1667363122.3196552,0,15922,0,GPS1_Frame,42.334615,-71.08931833333332,17.0,327873.48645946407,4689043.268688508,19,T
1667363123.319066,0,15923,0,GPS1_Frame,42.334615,-71.08931833333332,17.0,327873.48645946407,4689043.268688508,19,T
1667363124.321444,0,15924,0,GPS1_Frame,42.334615,-71.08931833333332,17.0,327873.48645946407,4689043.268688508,19,T
1667363125.3210354,0,15925,0,GPS1_Frame,42.334615,-71.08931833333332,17.0,327873.48645946407,4689043.268688508,19,T
1667363126.3224852,0,15926,0,GPS1_Frame,42.334615,-71.08931833333332,16.9,327873.48645946407,4689043.268688508,19,T
1667363127.3214304,0,15927,0,GPS1_Frame,42.334615,-71.08931833333332,16.9,327873.48645946407,4689043.268688508,19,T
1667363128.3214297,0,15928,0,GPS1_Frame,42.334615,-71.08931833333332,16.9,327873.48645946407,4689043.268688508,19,T
1667363129.3217268,0,15929,0,GPS1_Frame,42.334615,-71.08931833333332,16.9,327873.48645946407,4689043.268688508,19,T
1667363130.3225727,0,15930,0,GPS1_Frame,42.334615,-71.08931833333332,16.9,327873.48645946407,4689043.268688508,19,T
1667363131.321245,0,15931,0,GPS1_Frame,42.334615,-71.08931833333332,16.9,327873.48645946407,4689043.268688508,19,T
1667363132.3210344,0,15932,0,GPS1_Frame,42.334615,-71.08931833333332,16.9,327873.48645946407,4689043.268688508,19,T
1667363133.321657,0,15933,0,GPS1_Frame,42.334615,-71.08931833333332,16.9,327873.48645946407,4689043.268688508,19,T
1667363134.3216982,0,15934,0,GPS1_Frame,42.334615,-71.08931833333332,16.9,327873.48645946407,4689043.268688508,19,T
1667363135.3215413,0,15935,0,GPS1_Frame,42.334615,-71.08931999999999,16.9,327873.34914695495,4689043.272062137,19,T
1667363136.3214097,0,15936,0,GPS1_Frame,42.334615,-71.08931999999999,16.9,327873.34914695495,4689043.272062137,19,T
1667363137.321613,0,15937,0,GPS1_Frame,42.334615,-71.08931999999999,16.8,327873.34914695495,4689043.272062137,19,T
1667363138.3224745,0,15938,0,GPS1_Frame,42.334615,-71.08931999999999,16.8,327873.34914695495,4689043.272062137,19,T
1667363139.3210843,0,15939,0,GPS1_Frame,42.33462166666666,-71.08933000000002,16.0,327872.5434599699,4689044.032586219,19,T
1667363140.3210711,0,15940,0,GPS1_Frame,42.33462166666666,-71.08933000000002,16.0,327872.5434599699,4689044.032586219,19,T
1667363141.3218627,0,15941,0,GPS1_Frame,42.33462166666666,-71.08933000000002,16.0,327872.5434599699,4689044.032586219,19,T
1667363142.3234844,0,15942,0,GPS1_Frame,42.334625,-71.08933333333334,15.8,327872.2779290351,4689044.409474646,19,T
1667363143.3219233,0,15943,0,GPS1_Frame,42.334625,-71.08933333333334,15.8,327872.2779290351,4689044.409474646,19,T
1667363144.3219576,0,15944,0,GPS1_Frame,42.334625,-71.08933333333334,15.8,327872.2779290351,4689044.409474646,19,T
1667363145.322104,0,15945,0,GPS1_Frame,42.334626666666665,-71.08933833333334,15.5,327871.8705386069,4689044.604666175,19,T
1667363146.322519,0,15946,0,GPS1_Frame,42.33462333333334,-71.08935333333334,15.3,327870.62563210365,4689044.2648880975,19,T
1667363147.3221464,0,15947,0,GPS1_Frame,42.33460499999999,-71.08939333333333,15.3,327867.2801135609,4689042.310081091,19,T
1667363148.3226771,0,15948,0,GPS1_Frame,42.33457,-71.08945166666668,15.1,327862.3786820016,4689038.541682107,19,T
1667363149.3222206,0,15949,0,GPS1_Frame,42.33452833333334,-71.089525,15.0,327856.2232412322,4689034.063369704,19,T
1667363150.3226085,0,15950,0,GPS1_Frame,42.33448333333334,-71.08961166666666,14.9,327848.96019496245,4689029.2419140935,19,T
1667363151.322665,0,15951,0,GPS1_Frame,42.33443166666666,-71.08970833333333,15.0,327840.8550698672,4689023.700428987,19,T
1667363152.3220294,0,15952,0,GPS1_Frame,42.334376666666664,-71.08981333333334,15.0,327832.0542705774,4689017.805683891,19,T
1667363153.3217516,0,15953,0,GPS1_Frame,42.334318333333336,-71.08992666666667,15.1,327822.55779393937,4689011.557681341,19,T
1667363154.3237686,0,15954,0,GPS1_Frame,42.334256666666676,-71.09004499999999,15.1,327812.6402631778,4689004.949674479,19,T
1667363155.3232234,0,15955,0,GPS1_Frame,42.33419166666666,-71.09016333333335,15.2,327802.7136158714,4688997.97154004,19,T
1667363156.3222947,0,15956,0,GPS1_Frame,42.33412833333333,-71.09028,15.3,327792.928811242,4688991.175114533,19,T
1667363157.3230493,0,15957,0,GPS1_Frame,42.33406166666667,-71.09039833333333,15.3,327782.9975751259,4688984.011936444,19,T
1667363158.3197148,0,15958,0,GPS1_Frame,42.33399333333333,-71.09051666666667,15.4,327773.06176900177,4688976.663701344,19,T
1667363159.3200622,0,15959,0,GPS1_Frame,42.33392333333333,-71.09063833333333,15.4,327762.8467640608,4688969.137160739,19,T
1667363160.3196507,0,15960,0,GPS1_Frame,42.333850000000005,-71.09076166666667,15.5,327752.48532271606,4688961.243869295,19,T
1667363161.327381,0,15961,0,GPS1_Frame,42.333776666666665,-71.090885,15.6,327742.12385793356,4688953.350592571,19,T
1667363162.3233056,0,15962,0,GPS1_Frame,42.33370499999999,-71.09101000000001,15.7,327731.6296058054,4688945.645777476,19,T
1667363163.3227234,0,15963,0,GPS1_Frame,42.333635,-71.09113166666666,15.7,327721.4145106416,4688938.119294957,19,T
1667363164.32192,0,15964,0,GPS1_Frame,42.33356833333334,-71.09125,16.0,327711.48312523915,4688930.956214392,19,T
1667363165.322916,0,15965,0,GPS1_Frame,42.333504999999995,-71.09136833333334,16.0,327701.56082210504,4688924.163288483,19,T
1667363166.3242614,0,15966,0,GPS1_Frame,42.33344000000001,-71.09148666666665,16.1,327691.6339479091,4688917.185305569,19,T
1667363167.323325,0,15967,0,GPS1_Frame,42.333375,-71.091605,16.3,327681.707053755,4688910.207336202,19,T
1667363168.322878,0,15968,0,GPS1_Frame,42.33330999999999,-71.09172666666667,16.4,327671.50550890336,4688903.236135391,19,T
1667363169.323407,0,15969,0,GPS1_Frame,42.333245000000005,-71.09185166666666,16.3,327661.02931249863,4688896.27170431,19,T
1667363170.323156,0,15970,0,GPS1_Frame,42.33317999999999,-71.09197666666668,16.3,327650.55309499486,4688889.307288343,19,T
1667363171.32339,0,15971,0,GPS1_Frame,42.33311333333332,-71.09210333333333,16.3,327639.93498767196,4688882.161195053,19,T
1667363172.3243387,0,15972,0,GPS1_Frame,42.33304666666666,-71.09222833333332,16.4,327629.45417437865,4688875.011738972,19,T
1667363173.3236887,0,15973,0,GPS1_Frame,42.33298,-71.09235166666667,16.3,327619.1106555516,4688867.858919493,19,T
1667363174.322788,0,15974,0,GPS1_Frame,42.33291166666666,-71.09247666666667,16.3,327608.6252454226,4688860.524422891,19,T
1667363175.3227487,0,15975,0,GPS1_Frame,42.33284333333333,-71.092605,16.2,327597.865180342,4688853.196699243,19,T
1667363176.322839,0,15976,0,GPS1_Frame,42.332771666666666,-71.09273666666665,16.1,327586.8213508525,4688845.505608692,19,T
1667363177.3229377,0,15977,0,GPS1_Frame,42.3327,-71.09287166666667,15.9,327575.50286345417,4688837.821293604,19,T
1667363178.3241434,0,15978,0,GPS1_Frame,42.33262666666667,-71.09300499999999,15.8,327564.31711296574,4688829.948546036,19,T
1667363179.3235917,0,15979,0,GPS1_Frame,42.332555000000006,-71.09313833333334,15.7,327553.13589224505,4688822.2608862175,19,T
1667363180.3224916,0,15980,0,GPS1_Frame,42.33248333333333,-71.09326999999999,15.6,327542.0919639153,4688814.569863605,19,T
1667363181.323198,0,15981,0,GPS1_Frame,42.33240999999999,-71.09340333333331,15.3,327530.90613806155,4688806.697167423,19,T
1667363182.3237314,0,15982,0,GPS1_Frame,42.33233333333333,-71.093535,15.3,327519.84849238966,4688798.450966934,19,T
1667363183.323675,0,15983,0,GPS1_Frame,42.33225333333333,-71.09366166666666,15.3,327509.1936611091,4688789.824500253,19,T
1667363184.3232348,0,15984,0,GPS1_Frame,42.33216999999999,-71.09378000000001,15.5,327499.21627992904,4688780.811003925,19,T
1667363185.3236723,0,15985,0,GPS1_Frame,42.332085000000006,-71.09388999999999,15.7,327489.9209068174,4688771.595545644,19,T
1667363186.3235006,0,15986,0,GPS1_Frame,42.33200333333332,-71.09398999999999,16.0,327481.4585329361,4688762.729953226,19,T
1667363187.3233216,0,15987,0,GPS1_Frame,42.33193166666667,-71.09408,16.3,327473.84739129164,4688754.954505946,19,T
1667363188.3233607,0,15988,0,GPS1_Frame,42.331871666666665,-71.09415666666666,16.7,327467.36668248015,4688748.44750887,19,T
1667363189.3232934,0,15989,0,GPS1_Frame,42.331818333333324,-71.094225,17.2,327461.5907848366,4688742.663891978,19,T
1667363190.3243759,0,15990,0,GPS1_Frame,42.331766666666674,-71.09428833333334,17.5,327456.2313916419,4688737.055205255,19,T
1667363191.3235526,0,15991,0,GPS1_Frame,42.33171999999999,-71.09434333333334,17.7,327451.5722574191,4688731.984825411,19,T
1667363192.3230338,0,15992,0,GPS1_Frame,42.33168333333334,-71.09438333333333,17.9,327448.1763338464,4688727.994435584,19,T
1667363193.3235488,0,15993,0,GPS1_Frame,42.33165999999999,-71.09441,17.9,327445.91542125144,4688725.45755692,19,T
1667363194.324864,0,15994,0,GPS1_Frame,42.331646666666664,-71.09442166666666,18.3,327444.91772551823,4688724.000665466,19,T
1667363195.3237047,0,15995,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.6,327444.4875370195,4688723.270528864,19,T
1667363196.3238652,0,15996,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363197.3239024,0,15997,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363198.323808,0,15998,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363199.3241148,0,15999,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363200.3231857,0,16000,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363201.323576,0,16001,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363202.3260536,0,16002,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363203.3241777,0,16003,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363204.3231041,0,16004,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363205.3234582,0,16005,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363206.3243735,0,16006,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363207.3241868,0,16007,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363208.3240228,0,16008,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363209.3240128,0,16009,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363210.324076,0,16010,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363211.3239446,0,16011,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363212.3231084,0,16012,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363213.3239505,0,16013,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363214.3249881,0,16014,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363215.324351,0,16015,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363216.3235364,0,16016,0,GPS1_Frame,42.33164000000001,-71.09442666666668,18.5,327444.4875370195,4688723.270528864,19,T
1667363217.3236735,0,16017,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363218.3242185,0,16018,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363219.324309,0,16019,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363220.324376,0,16020,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363221.32442,0,16021,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363222.3244812,0,16022,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363223.3245168,0,16023,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363224.3236861,0,16024,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363225.3246121,0,16025,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363226.3264678,0,16026,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363227.324732,0,16027,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363228.323646,0,16028,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363229.324769,0,16029,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363230.3246377,0,16030,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363231.3253362,0,16031,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363232.3250618,0,16032,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363233.3244102,0,16033,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363234.3253539,0,16034,0,GPS1_Frame,42.33164166666667,-71.09442666666668,18.5,327444.4920948802,4688723.455599399,19,T
1667363235.3246288,0,16035,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T
1667363236.324035,0,16036,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T
1667363237.324852,0,16037,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T
1667363238.3261442,0,16038,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T
1667363239.325346,0,16039,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T
1667363240.3240004,0,16040,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T
1667363241.32508,0,16041,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T
1667363242.3248107,0,16042,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T
1667363243.3251011,0,16043,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T
1667363244.3258853,0,16044,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T
1667363245.3251023,0,16045,0,GPS1_Frame,42.33164166666667,-71.09442500000002,18.5,327444.62941390666,4688723.452217549,19,T
1667363246.3251536,0,16046,0,GPS1_Frame,42.331644999999995,-71.09442333333332,18.5,327444.7758486467,4688723.818976773,19,T
1667363247.3257034,0,16047,0,GPS1_Frame,42.33164166666667,-71.09442833333334,18.5,327444.35477584956,4688723.458981251,19,T
1667363248.3262696,0,16048,0,GPS1_Frame,42.331624999999995,-71.09444833333333,18.6,327442.6613684249,4688721.648858331,19,T
1667363249.3261352,0,16049,0,GPS1_Frame,42.33159666666668,-71.09448000000002,18.6,327439.9748206056,4688718.566915543,19,T
1667363250.3265567,0,16050,0,GPS1_Frame,42.331558333333334,-71.09452166666667,18.6,327436.4370069789,4688714.394842493,19,T
1667363251.3258426,0,16051,0,GPS1_Frame,42.331516666666666,-71.09456833333334,18.7,327432.47811503836,4688709.862776287,19,T
1667363252.325214,0,16052,0,GPS1_Frame,42.33148333333333,-71.09462166666668,18.8,327427.99273187516,4688706.269593501,19,T
1667363253.3257773,0,16053,0,GPS1_Frame,42.33146666666667,-71.09468333333334,18.8,327422.866330906,4688704.544030094,19,T
